"codigo_funcionario";"email_funcionario";"codigo_beneficio";"codigo_empresa";"tipo_beneficio";"valor_beneficio"
5712;"";1;6;"1";"682"
5713;"";2;6;"2";"883"
5714;"";1;1;"1";"628"
5715;"";1;1;"1";"789"
5716;"";2;2;"2";"964"
5717;"";2;7;"2";"589"
5718;"";2;3;"2";"722"
5719;"";1;7;"1";"681"
5720;"";2;7;"2";"933"
5721;"";1;6;"1";"664"
5722;"";1;3;"1";"507"
5723;"";2;7;"2";"1032"
5724;"";1;7;"1";"1029"
5725;"";2;8;"2";"878"
5726;"";2;5;"2";"734"
5727;"";2;4;"2";"694"
5728;"";2;2;"2";"566"
5729;"";2;8;"2";"670"
5730;"";1;6;"1";"901"
5731;"";2;4;"2";"761"
5732;"";1;4;"1";"989"
5733;"";1;5;"1";"750"
5734;"";1;6;"1";"761"
5735;"";2;4;"2";"1039"
5736;"";1;2;"1";"767"
5737;"";2;7;"2";"869"
5738;"";2;4;"2";"803"
5739;"";1;5;"1";"676"
5740;"";1;6;"1";"910"
5741;"";1;4;"1";"956"
5742;"";2;8;"2";"532"
5743;"";2;2;"2";"552"
5744;"";2;2;"2";"944"
5745;"";2;7;"2";"856"
5746;"";2;5;"2";"996"
5747;"";2;2;"2";"704"
5748;"";2;3;"2";"664"
5749;"";1;7;"1";"855"
5750;"";2;2;"2";"784"
5751;"";1;2;"1";"669"
5752;"";2;1;"2";"569"
5753;"";2;4;"2";"812"
5754;"";1;2;"1";"678"
5755;"";1;8;"1";"708"
5756;"";2;3;"2";"879"
5757;"";1;8;"1";"563"
5758;"";1;1;"1";"925"
5759;"";2;4;"2";"714"
5760;"";1;1;"1";"987"
5761;"";1;8;"1";"920"
5762;"";1;4;"1";"767"
5763;"";1;2;"1";"810"
5764;"";1;8;"1";"636"
5765;"";1;1;"1";"724"
5766;"";1;2;"1";"731"
5767;"";1;7;"1";"642"
5768;"";2;8;"2";"870"
5769;"";2;5;"2";"755"
5770;"";1;1;"1";"574"
5771;"";2;5;"2";"506"
5772;"";2;6;"2";"681"
5773;"";2;6;"2";"840"
5774;"";1;6;"1";"849"
5775;"";1;1;"1";"1025"
5776;"";1;8;"1";"620"
5777;"";1;4;"1";"980"
5778;"";1;1;"1";"608"
5779;"";2;2;"2";"503"
5780;"";2;1;"2";"629"
5781;"";1;3;"1";"1003"
5782;"";2;2;"2";"744"
5783;"";1;8;"1";"750"
5784;"";2;1;"2";"768"
5785;"";2;8;"2";"791"
5786;"";1;5;"1";"701"
5787;"";1;2;"1";"560"
5788;"";1;5;"1";"875"
5789;"";2;6;"2";"834"
5790;"";1;1;"1";"618"
5791;"";2;8;"2";"937"
5792;"";1;7;"1";"992"
5793;"";1;1;"1";"574"
5794;"";1;5;"1";"875"
5795;"";1;2;"1";"1025"
5796;"";2;1;"2";"760"
5797;"";1;5;"1";"761"
5798;"";2;7;"2";"593"
5799;"";1;6;"1";"804"
5800;"";2;6;"2";"769"
5801;"";2;1;"2";"801"
5802;"";1;2;"1";"727"
5803;"";1;4;"1";"1029"
5804;"";1;5;"1";"833"
5805;"";2;5;"2";"980"
5806;"";1;6;"1";"942"
5807;"";2;5;"2";"521"
5808;"";1;6;"1";"503"
5809;"";2;2;"2";"888"
5810;"";1;5;"1";"913"
5811;"";1;1;"1";"769"
5812;"";1;2;"1";"980"
5813;"";2;7;"2";"549"
5814;"";2;6;"2";"694"
5815;"";1;8;"1";"1021"
5816;"";2;4;"2";"794"
5817;"";2;3;"2";"521"
5818;"";2;5;"2";"836"
5819;"";2;5;"2";"725"
5820;"";2;4;"2";"606"
5821;"";2;7;"2";"922"
5822;"";1;7;"1";"656"
5823;"";2;7;"2";"968"
5824;"";1;2;"1";"818"
5825;"";2;6;"2";"751"
5826;"";1;6;"1";"560"
5827;"";1;8;"1";"902"
5828;"";2;3;"2";"955"
5829;"";2;1;"2";"788"
5830;"";1;1;"1";"936"
5831;"";2;3;"2";"1019"
5832;"";1;5;"1";"920"
5833;"";2;1;"2";"829"
5834;"";2;5;"2";"570"
5835;"";1;2;"1";"916"
5836;"";1;2;"1";"679"
5837;"";2;8;"2";"800"
5838;"";2;8;"2";"904"
5839;"";1;1;"1";"593"
5840;"";2;2;"2";"931"
5841;"";2;7;"2";"774"
5842;"";1;2;"1";"689"
5843;"";2;2;"2";"863"
5844;"";2;1;"2";"751"
5845;"";1;6;"1";"835"
5846;"";2;7;"2";"953"
5847;"";2;1;"2";"528"
5848;"";1;6;"1";"1035"
5849;"";1;7;"1";"873"
5850;"";2;6;"2";"778"
5851;"";1;7;"1";"592"
5852;"";1;3;"1";"838"
5853;"";1;6;"1";"673"
5854;"";2;1;"2";"518"
5855;"";2;1;"2";"757"
5856;"";2;3;"2";"638"
5857;"";2;1;"2";"880"
5858;"";2;8;"2";"946"
5859;"";1;5;"1";"783"
5860;"";2;4;"2";"984"
5861;"";1;5;"1";"684"
5862;"";2;3;"2";"734"
5863;"";2;6;"2";"876"
5864;"";2;3;"2";"607"
5865;"";1;8;"1";"925"
5866;"";1;6;"1";"603"
5867;"";2;8;"2";"1043"
5868;"";1;6;"1";"563"
5869;"";2;4;"2";"840"
5870;"";1;4;"1";"972"
5871;"";1;5;"1";"592"
5872;"";1;6;"1";"992"
5873;"";1;2;"1";"877"
5874;"";1;3;"1";"512"
5875;"";2;2;"2";"909"
5876;"";2;8;"2";"566"
5877;"";1;3;"1";"957"
5878;"";2;8;"2";"762"
5879;"";1;6;"1";"619"
5880;"";2;7;"2";"788"
5881;"";2;6;"2";"663"
5882;"";2;2;"2";"670"
5883;"";2;6;"2";"1016"
5884;"";2;2;"2";"708"
5885;"";2;5;"2";"587"
5886;"";2;8;"2";"774"
5887;"";1;2;"1";"1038"
5888;"";1;8;"1";"975"
5889;"";1;6;"1";"905"
5890;"";1;5;"1";"767"
5891;"";1;6;"1";"561"
5892;"";2;5;"2";"974"
5893;"";1;6;"1";"857"
5894;"";1;7;"1";"983"
5895;"";1;3;"1";"945"
5896;"";2;8;"2";"625"
5897;"";1;8;"1";"712"
5898;"";1;4;"1";"509"
5899;"";2;1;"2";"757"
5900;"";1;7;"1";"938"
5901;"";2;6;"2";"821"
5902;"";1;2;"1";"1022"
5903;"";1;4;"1";"646"
5904;"";1;5;"1";"752"
5905;"";1;7;"1";"677"
5906;"";1;6;"1";"778"
5907;"";2;2;"2";"521"
5908;"";2;6;"2";"1033"
5909;"";2;2;"2";"903"
5910;"";2;1;"2";"898"
5911;"";2;2;"2";"1004"
5912;"";2;1;"2";"560"
5913;"";1;5;"1";"1003"
5914;"";2;1;"2";"684"
5915;"";2;5;"2";"597"
5916;"";2;6;"2";"732"
5917;"";1;2;"1";"608"
5918;"";1;6;"1";"740"
5919;"";2;1;"2";"516"
5920;"";1;4;"1";"992"
5921;"";2;5;"2";"1005"
5922;"";2;6;"2";"850"
5923;"";1;7;"1";"531"
5924;"";1;2;"1";"870"
5925;"";2;5;"2";"589"
5926;"";1;5;"1";"908"
5927;"";2;5;"2";"885"
5928;"";2;6;"2";"703"
5929;"";2;8;"2";"928"
5930;"";1;2;"1";"695"
5931;"";2;7;"2";"631"
5932;"";2;5;"2";"863"
5933;"";1;6;"1";"710"
5934;"";1;8;"1";"560"
5935;"";1;6;"1";"1042"
5936;"";2;3;"2";"984"
5937;"";2;2;"2";"679"
5938;"";2;2;"2";"850"
5939;"";2;2;"2";"812"
5940;"";1;6;"1";"711"
5941;"";1;4;"1";"979"
5942;"";2;2;"2";"836"
5943;"";1;6;"1";"971"
5944;"";1;7;"1";"815"
5945;"";2;4;"2";"957"
5946;"";1;3;"1";"539"
5947;"";2;8;"2";"844"
5948;"";1;6;"1";"562"
5949;"";2;5;"2";"827"
5950;"";1;7;"1";"859"
5951;"";2;4;"2";"994"
5952;"";2;2;"2";"589"
5953;"";1;7;"1";"700"
5954;"";2;8;"2";"763"
5955;"";1;1;"1";"623"
5956;"";1;7;"1";"1028"
5957;"";2;6;"2";"978"
5958;"";2;1;"2";"639"
5959;"";2;7;"2";"966"
5960;"";2;8;"2";"647"
5961;"";1;2;"1";"625"
5962;"";1;6;"1";"859"
5963;"";1;5;"1";"598"
5964;"";2;7;"2";"807"
5965;"";1;2;"1";"1044"
5966;"";1;8;"1";"505"
5967;"";1;5;"1";"837"
5968;"";1;4;"1";"842"
5969;"";2;5;"2";"500"
5970;"";2;8;"2";"608"
5971;"";2;8;"2";"743"
5972;"";1;6;"1";"688"
5973;"";2;4;"2";"782"
5974;"";1;2;"1";"708"
5975;"";1;1;"1";"806"
5976;"";2;2;"2";"503"
5977;"";2;5;"2";"571"
5978;"";2;3;"2";"741"
5979;"";2;5;"2";"599"
5980;"";1;6;"1";"565"
5981;"";1;6;"1";"983"
5982;"";1;3;"1";"731"
5983;"";1;1;"1";"607"
5984;"";1;8;"1";"590"
5985;"";2;7;"2";"972"
5986;"";1;2;"1";"519"
5987;"";2;2;"2";"931"
5988;"";1;7;"1";"970"
5989;"";1;2;"1";"703"
5990;"";1;1;"1";"679"
5991;"";1;5;"1";"717"
5992;"";2;4;"2";"835"
5993;"";2;1;"2";"802"
5994;"";1;4;"1";"795"
5995;"";2;2;"2";"838"
5996;"";1;5;"1";"925"
5997;"";1;8;"1";"546"
5998;"";1;7;"1";"761"
5999;"";1;4;"1";"994"
6000;"";2;1;"2";"837"
6001;"";2;5;"2";"932"
6002;"";1;3;"1";"537"
6003;"";1;8;"1";"624"
6004;"";2;1;"2";"940"
6005;"";1;6;"1";"683"
6006;"";1;2;"1";"557"
6007;"";2;2;"2";"565"
6008;"";2;7;"2";"656"
6009;"";2;2;"2";"879"
6010;"";1;2;"1";"1012"
6011;"";1;8;"1";"1023"
6012;"";2;3;"2";"558"
6013;"";2;8;"2";"929"
6014;"";2;1;"2";"1034"
6015;"";1;3;"1";"625"
6016;"";2;2;"2";"763"
6017;"";1;6;"1";"788"
6018;"";1;2;"1";"955"
6019;"";1;2;"1";"718"
6020;"";1;7;"1";"645"
6021;"";1;5;"1";"627"
6022;"";1;6;"1";"921"
6023;"";1;2;"1";"532"
6024;"";2;3;"2";"1002"
6025;"";1;7;"1";"951"
6026;"";1;8;"1";"751"
6027;"";1;8;"1";"618"
6028;"";1;2;"1";"943"
6029;"";1;4;"1";"518"
6030;"";1;7;"1";"546"
6031;"";1;2;"1";"596"
6032;"";1;8;"1";"659"
6033;"";2;3;"2";"754"
6034;"";2;1;"2";"696"
6035;"";1;5;"1";"672"
6036;"";2;5;"2";"914"
6037;"";1;1;"1";"819"
6038;"";1;1;"1";"583"
6039;"";1;2;"1";"587"
6040;"";1;8;"1";"657"
6041;"";1;2;"1";"880"
6042;"";2;6;"2";"871"
6043;"";1;4;"1";"870"
6044;"";2;8;"2";"886"
6045;"";1;4;"1";"1020"
6046;"";1;4;"1";"556"
6047;"";1;5;"1";"981"
6048;"";2;5;"2";"791"
6049;"";2;4;"2";"649"
6050;"";1;4;"1";"863"
6051;"";2;1;"2";"1027"
6052;"";1;6;"1";"683"
6053;"";2;5;"2";"603"
6054;"";2;5;"2";"919"
6055;"";1;8;"1";"844"
6056;"";2;1;"2";"936"
6057;"";1;3;"1";"1014"
6058;"";1;5;"1";"810"
6059;"";2;6;"2";"680"
6060;"";1;5;"1";"781"
6061;"";2;2;"2";"641"
6062;"";2;7;"2";"734"
6063;"";2;7;"2";"977"
6064;"";2;3;"2";"542"
6065;"";2;6;"2";"809"
6066;"";1;7;"1";"930"
6067;"";2;4;"2";"949"
6068;"";1;6;"1";"705"
6069;"";2;6;"2";"721"
6070;"";2;3;"2";"677"
6071;"";2;2;"2";"906"
6072;"";2;5;"2";"698"
6073;"";1;2;"1";"794"
6074;"";2;3;"2";"754"
6075;"";2;5;"2";"600"
6076;"";2;6;"2";"819"
6077;"";2;5;"2";"802"
6078;"";2;5;"2";"689"
6079;"";2;1;"2";"548"
6080;"";2;7;"2";"968"
6081;"";1;1;"1";"982"
6082;"";1;3;"1";"843"
6083;"";2;5;"2";"839"
6084;"";1;7;"1";"557"
6085;"";1;4;"1";"608"
6086;"";1;5;"1";"571"
6087;"";1;8;"1";"654"
6088;"";1;4;"1";"934"
6089;"";2;1;"2";"758"
6090;"";1;2;"1";"1042"
6091;"";1;6;"1";"701"
6092;"";1;5;"1";"893"
6093;"";1;8;"1";"532"
6094;"";2;7;"2";"951"
6095;"";1;4;"1";"863"
6096;"";1;1;"1";"573"
6097;"";1;3;"1";"720"
6098;"";2;1;"2";"713"
6099;"";2;4;"2";"578"
6100;"";1;4;"1";"598"
6101;"";2;4;"2";"741"
6102;"";1;4;"1";"743"
6103;"";1;8;"1";"583"
6104;"";1;7;"1";"735"
6105;"";1;6;"1";"653"
6106;"";1;3;"1";"970"
6107;"";1;8;"1";"757"
6108;"";1;3;"1";"895"
6109;"";1;4;"1";"715"
6110;"";2;2;"2";"1020"
6111;"";2;5;"2";"754"
6112;"";1;4;"1";"944"
6113;"";1;2;"1";"753"
6114;"";1;1;"1";"555"
6115;"";1;5;"1";"616"
6116;"";2;7;"2";"653"
6117;"";1;2;"1";"769"
6118;"";1;1;"1";"719"
6119;"";2;2;"2";"625"
6120;"";2;5;"2";"549"
6121;"";2;8;"2";"803"
6122;"";1;4;"1";"537"
6123;"";1;2;"1";"643"
6124;"";2;7;"2";"671"
6125;"";2;2;"2";"701"
6126;"";2;1;"2";"712"
6127;"";2;7;"2";"695"
6128;"";1;8;"1";"751"
6129;"";1;6;"1";"516"
6130;"";2;7;"2";"1039"
6131;"";2;1;"2";"800"
6132;"";2;1;"2";"565"
6133;"";1;2;"1";"543"
6134;"";1;7;"1";"927"
6135;"";2;4;"2";"1038"
6136;"";2;7;"2";"1040"
6137;"";2;1;"2";"714"
6138;"";2;1;"2";"1037"
6139;"";1;8;"1";"662"
6140;"";1;3;"1";"883"
6141;"";1;1;"1";"1023"
6142;"";1;8;"1";"818"
6143;"";2;2;"2";"960"
6144;"";2;8;"2";"879"
6145;"";1;4;"1";"789"
6146;"";2;7;"2";"751"
6147;"";1;3;"1";"827"
6148;"";1;7;"1";"686"
6149;"";2;4;"2";"872"
6150;"";2;3;"2";"958"
6151;"";1;7;"1";"841"
6152;"";2;5;"2";"643"
6153;"";1;1;"1";"629"
6154;"";1;5;"1";"762"
6155;"";1;5;"1";"1006"
6156;"";1;7;"1";"930"
6157;"";1;1;"1";"648"
6158;"";1;1;"1";"936"
6159;"";1;3;"1";"648"
6160;"";2;8;"2";"1038"
6161;"";2;2;"2";"622"
6162;"";2;4;"2";"581"
6163;"";1;4;"1";"864"
6164;"";1;6;"1";"510"
6165;"";2;8;"2";"935"
6166;"";1;2;"1";"1005"
6167;"";1;3;"1";"761"
6168;"";1;5;"1";"832"
6169;"";1;7;"1";"916"
6170;"";1;3;"1";"700"
6171;"";2;8;"2";"1044"
6172;"";1;2;"1";"532"
6173;"";2;1;"2";"587"
6174;"";2;5;"2";"738"
6175;"";1;6;"1";"668"
6176;"";2;6;"2";"670"
6177;"";1;1;"1";"1020"
6178;"";1;3;"1";"1006"
6179;"";1;7;"1";"793"
6180;"";1;2;"1";"930"
6181;"";2;6;"2";"868"
6182;"";1;4;"1";"567"
6183;"";1;1;"1";"825"
6184;"";1;6;"1";"632"
6185;"";1;6;"1";"726"
6186;"";1;5;"1";"727"
6187;"";2;4;"2";"994"
6188;"";1;8;"1";"556"
6189;"";1;1;"1";"854"
6190;"";1;2;"1";"1031"
6191;"";2;1;"2";"680"
6192;"";2;8;"2";"681"
6193;"";1;7;"1";"916"
6194;"";1;8;"1";"907"
6195;"";2;3;"2";"696"
6196;"";1;4;"1";"964"
6197;"";2;4;"2";"553"
6198;"";1;7;"1";"584"
6199;"";1;1;"1";"773"
6200;"";1;8;"1";"535"
6201;"";2;5;"2";"757"
6202;"";1;7;"1";"782"
6203;"";2;6;"2";"893"
6204;"";1;8;"1";"855"
6205;"";1;7;"1";"577"
6206;"";2;6;"2";"845"
6207;"";1;5;"1";"862"
6208;"";1;1;"1";"883"
6209;"";1;3;"1";"802"
6210;"";1;6;"1";"721"
6211;"";2;4;"2";"741"
6212;"";1;6;"1";"642"
6213;"";2;6;"2";"801"
6214;"";1;5;"1";"619"
6215;"";1;2;"1";"518"
6216;"";1;5;"1";"810"
6217;"";1;1;"1";"946"
6218;"";2;8;"2";"673"
6219;"";1;8;"1";"915"
6220;"";1;7;"1";"634"
6221;"";2;2;"2";"530"
6222;"";1;7;"1";"761"
6223;"";1;6;"1";"903"
6224;"";1;5;"1";"711"
6225;"";1;5;"1";"533"
6226;"";1;6;"1";"947"
6227;"";1;7;"1";"1045"
6228;"";1;3;"1";"1012"
6229;"";1;8;"1";"1007"
6230;"";1;7;"1";"944"
6231;"";2;2;"2";"509"
6232;"";1;6;"1";"565"
6233;"";1;1;"1";"775"
6234;"";2;2;"2";"928"
6235;"";2;3;"2";"530"
6236;"";1;7;"1";"813"
6237;"";2;2;"2";"508"
6238;"";1;4;"1";"749"
6239;"";1;2;"1";"909"
6240;"";1;1;"1";"611"
6241;"";2;3;"2";"629"
6242;"";2;3;"2";"913"
6243;"";2;7;"2";"608"
6244;"";1;3;"1";"915"
6245;"";2;1;"2";"710"
6246;"";2;2;"2";"969"
6247;"";1;8;"1";"710"
6248;"";2;8;"2";"583"
6249;"";2;3;"2";"504"
6250;"";1;7;"1";"1013"
6251;"";1;8;"1";"839"
6252;"";1;5;"1";"521"
6253;"";2;8;"2";"675"
6254;"";2;6;"2";"898"
6255;"";1;6;"1";"514"
6256;"";1;8;"1";"637"
6257;"";2;1;"2";"572"
6258;"";2;6;"2";"1008"
6259;"";1;8;"1";"662"
6260;"";1;8;"1";"663"
6261;"";1;7;"1";"703"
6262;"";2;7;"2";"972"
6263;"";1;8;"1";"905"
6264;"";1;1;"1";"552"
6265;"";1;7;"1";"515"
6266;"";1;2;"1";"696"
6267;"";1;3;"1";"747"
6268;"";1;1;"1";"507"
6269;"";2;3;"2";"505"
6270;"";1;8;"1";"922"
6271;"";2;3;"2";"920"
6272;"";2;7;"2";"939"
6273;"";1;6;"1";"1041"
6274;"";1;3;"1";"580"
6275;"";2;7;"2";"593"
6276;"";1;7;"1";"1039"
6277;"";2;2;"2";"921"
6278;"";2;3;"2";"502"
6279;"";2;4;"2";"535"
6280;"";2;4;"2";"669"
6281;"";1;5;"1";"641"
6282;"";1;7;"1";"903"
6283;"";1;6;"1";"873"
6284;"";1;6;"1";"661"
6285;"";1;4;"1";"741"
6286;"";1;2;"1";"835"
6287;"";2;1;"2";"917"
6288;"";2;1;"2";"578"
6289;"";2;4;"2";"1037"
6290;"";2;5;"2";"522"
6291;"";1;4;"1";"982"
6292;"";1;1;"1";"636"
6293;"";1;7;"1";"781"
6294;"";1;6;"1";"798"
6295;"";2;6;"2";"985"
6296;"";1;7;"1";"1037"
6297;"";2;4;"2";"520"
6298;"";2;5;"2";"612"
6299;"";2;1;"2";"552"
6300;"";2;8;"2";"670"
6301;"";1;5;"1";"737"
6302;"";1;4;"1";"653"
6303;"";2;4;"2";"648"
6304;"";2;5;"2";"533"
6305;"";1;8;"1";"879"
6306;"";2;2;"2";"820"
6307;"";1;8;"1";"928"
6308;"";2;8;"2";"789"
6309;"";1;7;"1";"500"
6310;"";2;1;"2";"988"
6311;"";2;3;"2";"754"
6312;"";1;8;"1";"576"
6313;"";1;5;"1";"716"
6314;"";1;1;"1";"684"
6315;"";2;4;"2";"1023"
6316;"";2;7;"2";"590"
6317;"";2;4;"2";"584"
6318;"";1;8;"1";"592"
6319;"";1;4;"1";"539"
6320;"";1;6;"1";"902"
6321;"";2;4;"2";"594"
6322;"";2;5;"2";"580"
6323;"";1;2;"1";"844"
6324;"";2;4;"2";"723"
6325;"";1;4;"1";"996"
6326;"";2;4;"2";"815"
6327;"";2;5;"2";"989"
6328;"";2;7;"2";"911"
6329;"";1;2;"1";"775"
6330;"";2;1;"2";"949"
6331;"";1;6;"1";"612"
6332;"";2;6;"2";"607"
6333;"";2;7;"2";"842"
6334;"";2;6;"2";"546"
6335;"";1;6;"1";"805"
6336;"";1;7;"1";"789"
6337;"";1;4;"1";"649"
6338;"";1;4;"1";"602"
6339;"";1;8;"1";"587"
6340;"";1;8;"1";"522"
6341;"";2;7;"2";"748"
6342;"";1;5;"1";"575"
6343;"";2;5;"2";"848"
6344;"";2;1;"2";"937"
6345;"";2;5;"2";"784"
6346;"";2;3;"2";"883"
6347;"";1;3;"1";"786"
6348;"";1;7;"1";"959"
6349;"";1;6;"1";"673"
6350;"";2;3;"2";"747"
6351;"";2;7;"2";"776"
6352;"";1;6;"1";"894"
6353;"";2;8;"2";"647"
6354;"";1;1;"1";"862"
6355;"";1;3;"1";"724"
6356;"";2;6;"2";"591"
6357;"";2;6;"2";"805"
6358;"";1;1;"1";"756"
6359;"";2;1;"2";"1045"
6360;"";1;4;"1";"883"
6361;"";2;4;"2";"808"
6362;"";1;7;"1";"641"
6363;"";2;8;"2";"999"
6364;"";1;4;"1";"742"
6365;"";1;3;"1";"779"
6366;"";2;1;"2";"601"
6367;"";2;5;"2";"871"
6368;"";2;5;"2";"898"
6369;"";2;3;"2";"1005"
6370;"";1;3;"1";"897"
6371;"";2;4;"2";"917"
6372;"";1;3;"1";"993"
6373;"";2;1;"2";"919"
6374;"";1;1;"1";"673"
6375;"";2;5;"2";"954"
6376;"";2;3;"2";"714"
6377;"";2;7;"2";"689"
6378;"";1;2;"1";"503"
6379;"";1;5;"1";"516"
6380;"";2;4;"2";"1005"
6381;"";1;6;"1";"578"
6382;"";1;4;"1";"657"
6383;"";2;7;"2";"555"
6384;"";1;3;"1";"1009"
6385;"";1;8;"1";"974"
6386;"";2;4;"2";"699"
6387;"";1;6;"1";"963"
6388;"";2;8;"2";"710"
6389;"";1;4;"1";"1047"
6390;"";2;6;"2";"699"
6391;"";1;1;"1";"700"
6392;"";1;2;"1";"782"
6393;"";1;4;"1";"970"
6394;"";2;6;"2";"670"
6395;"";2;5;"2";"1049"
6396;"";2;7;"2";"627"
6397;"";2;7;"2";"557"
6398;"";2;6;"2";"550"
6399;"";1;2;"1";"666"
6400;"";2;6;"2";"896"
6401;"";1;4;"1";"593"
6402;"";2;8;"2";"967"
6403;"";1;6;"1";"940"
6404;"";1;4;"1";"797"
6405;"";2;2;"2";"994"
6406;"";1;1;"1";"756"
6407;"";1;8;"1";"943"
6408;"";2;1;"2";"755"
6409;"";1;4;"1";"526"
6410;"";2;3;"2";"514"
6411;"";2;3;"2";"738"
6412;"";1;7;"1";"821"
6413;"";1;5;"1";"568"
6414;"";1;2;"1";"722"
6415;"";1;7;"1";"960"
6416;"";1;4;"1";"928"
6417;"";1;7;"1";"940"
6418;"";1;1;"1";"862"
6419;"";2;3;"2";"743"
6420;"";1;1;"1";"607"
6421;"";2;6;"2";"966"
6422;"";2;4;"2";"845"
6423;"";1;5;"1";"871"
6424;"";1;5;"1";"534"
6425;"";2;4;"2";"685"
6426;"";1;8;"1";"564"
6427;"";2;4;"2";"563"
6428;"";1;5;"1";"567"
6429;"";1;5;"1";"761"
6430;"";2;6;"2";"552"
6431;"";2;8;"2";"586"
6432;"";2;4;"2";"589"
6433;"";2;1;"2";"585"
6434;"";1;5;"1";"535"
6435;"";2;1;"2";"985"
6436;"";1;8;"1";"859"
6437;"";2;4;"2";"550"
6438;"";2;8;"2";"887"
6439;"";2;6;"2";"906"
6440;"";2;2;"2";"815"
6441;"";2;7;"2";"919"
6442;"";1;7;"1";"911"
6443;"";1;7;"1";"1001"
6444;"";2;5;"2";"997"
6445;"";2;6;"2";"932"
6446;"";2;3;"2";"1038"
6447;"";2;5;"2";"854"
6448;"";2;1;"2";"651"
6449;"";2;1;"2";"921"
6450;"";1;7;"1";"595"
6451;"";1;4;"1";"816"
6452;"";2;7;"2";"903"
6453;"";1;1;"1";"699"
6454;"";1;6;"1";"779"
6455;"";2;2;"2";"718"
6456;"";2;7;"2";"655"
6457;"";2;3;"2";"650"
6458;"";2;6;"2";"707"
6459;"";1;6;"1";"1016"
6460;"";2;6;"2";"528"
6461;"";1;1;"1";"810"
6462;"";2;6;"2";"742"
6463;"";1;1;"1";"718"
6464;"";1;5;"1";"735"
6465;"";2;4;"2";"949"
6466;"";2;8;"2";"1001"
6467;"";1;5;"1";"515"
6468;"";2;4;"2";"863"
6469;"";2;4;"2";"892"
6470;"";2;4;"2";"505"
6471;"";2;2;"2";"646"
6472;"";1;6;"1";"581"
6473;"";1;4;"1";"936"
6474;"";2;7;"2";"534"
6475;"";1;1;"1";"941"
6476;"";2;3;"2";"911"
6477;"";1;2;"1";"642"
6478;"";2;6;"2";"889"
6479;"";1;4;"1";"504"
6480;"";1;5;"1";"1013"
6481;"";1;4;"1";"604"
6482;"";2;6;"2";"996"
6483;"";1;3;"1";"714"
6484;"";1;3;"1";"538"
6485;"";1;4;"1";"688"
6486;"";1;3;"1";"781"
6487;"";1;5;"1";"516"
6488;"";1;2;"1";"645"
6489;"";1;5;"1";"746"
6490;"";2;5;"2";"769"
6491;"";2;7;"2";"882"
6492;"";1;7;"1";"648"
6493;"";2;8;"2";"546"
6494;"";1;2;"1";"952"
6495;"";1;7;"1";"668"
6496;"";1;8;"1";"875"
6497;"";1;2;"1";"810"
6498;"";2;4;"2";"611"
6499;"";2;2;"2";"703"
6500;"";1;4;"1";"614"
6501;"";1;8;"1";"798"
6502;"";2;2;"2";"555"
6503;"";1;6;"1";"534"
6504;"";2;2;"2";"502"
6505;"";1;5;"1";"660"
6506;"";2;4;"2";"1011"
6507;"";1;7;"1";"1038"
6508;"";2;5;"2";"976"
6509;"";2;4;"2";"998"
6510;"";2;7;"2";"540"
6511;"";1;6;"1";"754"
6512;"";2;5;"2";"788"
6513;"";1;6;"1";"1039"
6514;"";2;8;"2";"614"
6515;"";1;5;"1";"679"
6516;"";2;3;"2";"1029"
6517;"";2;5;"2";"711"
6518;"";2;5;"2";"751"
6519;"";1;4;"1";"856"
6520;"";2;5;"2";"591"
6521;"";1;6;"1";"594"
6522;"";2;8;"2";"571"
6523;"";1;4;"1";"936"
6524;"";2;8;"2";"780"
6525;"";2;3;"2";"974"
6526;"";2;2;"2";"923"
6527;"";1;4;"1";"797"
6528;"";1;8;"1";"736"
6529;"";2;1;"2";"592"
6530;"";2;6;"2";"526"
6531;"";1;8;"1";"968"
6532;"";2;2;"2";"934"
6533;"";1;2;"1";"814"
6534;"";1;7;"1";"666"
6535;"";1;3;"1";"900"
6536;"";2;1;"2";"750"
6537;"";1;6;"1";"563"
6538;"";2;1;"2";"762"
6539;"";1;7;"1";"896"
6540;"";2;2;"2";"893"
6541;"";1;3;"1";"716"
6542;"";2;6;"2";"910"
6543;"";1;1;"1";"960"
6544;"";2;8;"2";"533"
6545;"";1;1;"1";"1046"
6546;"";2;8;"2";"873"
6547;"";1;4;"1";"850"
6548;"";2;5;"2";"951"
6549;"";2;5;"2";"559"
6550;"";2;6;"2";"630"
6551;"";2;6;"2";"815"
6552;"";1;7;"1";"932"
6553;"";2;1;"2";"738"
6554;"";2;3;"2";"989"
6555;"";1;2;"1";"659"
6556;"";2;4;"2";"720"
6557;"";1;2;"1";"901"
6558;"";2;8;"2";"903"
6559;"";1;1;"1";"760"
6560;"";1;2;"1";"633"
6561;"";1;8;"1";"1017"
6562;"";2;5;"2";"507"
6563;"";2;2;"2";"513"
6564;"";2;4;"2";"925"
6565;"";2;3;"2";"729"
6566;"";1;2;"1";"938"
6567;"";1;5;"1";"645"
6568;"";1;1;"1";"680"
6569;"";1;5;"1";"557"
6570;"";1;7;"1";"555"
6571;"";1;8;"1";"877"
6572;"";2;7;"2";"1048"
6573;"";2;6;"2";"547"
6574;"";1;6;"1";"992"
6575;"";1;8;"1";"960"
6576;"";2;6;"2";"680"
6577;"";2;6;"2";"516"
6578;"";2;2;"2";"911"
